,a el día siguiente,a el extremo de,a el fin de,a el lado de,a el llegar a,a el mismo tiempo,a el otro día,a el pie de,a el salir de,a el través de,a el ver a,a el ver la,a el ver le,a el ver que,a el ver se,a la cabeza de,a la casa de,a la hora de,a la luz de,a la puerta de,a la vista de,a lo largo de,a los ojos de,a los pies de,a uno de los,cada uno de los,de el lado de,de la calle de,de la casa de,de la casa y,de lo que se,de un momento a,de uno de los,dirigiendo se a el,el centro de la,el corazón de el,el día en que,el fondo de el,el fondo de la,el fondo de su,el lado de el,el lado de la,el lado de su,el lugar en que,el mismo tiempo que,el momento en que,el nombre de el,el resto de la,en el centro de,en el corazón de,en el fondo de,en el momento en,en el seno de,en la calle de,en la casa de,en la puerta de,en los brazos de,en que se hallaba,en una de las,en uno de los,la calle de el,la casa de el,la casa de la,la hora de el,la hora de la,la hora en que,la idea de que,la luz de el,la luz de la,la mano de el,la mayor parte de,la noche de el,la primera vez que,la puerta de el,la puerta de la,la verdad es que,la vida de el,la voz de el,los ojos de el,más de lo que,más de una vez,no es más que,no hay más que,para que no se,poco más o menos,por la primera vez,puerta de la calle,que a el fin,qué es lo que,rayos de el sol,se acercó a el,se dirigió a el,se dirigió a la,un cuarto de hora,un momento a otro,y a el fin,y a el ver,y dirigiendo se a,y se dirigió a,y se puso a
nh0060,0.4545454545454545,0.0,0.11363636363636366,1.0,0.2727272727272727,0.4545454545454545,0.0,0.2727272727272727,0.0,0.0,0.12121212121212123,0.0,0.0,0.18181818181818185,0.3030303030303031,0.09090909090909093,0.09090909090909093,0.0,0.18181818181818185,0.6363636363636364,0.0,0.18181818181818185,0.18181818181818185,0.0,0.1272727272727273,0.16161616161616163,0.09090909090909093,0.18181818181818185,0.09090909090909093,0.09090909090909093,0.2337662337662338,0.0,0.0,0.0,0.40909090909090917,0.0,0.4155844155844156,0.4545454545454545,0.3272727272727272,0.24793388429752072,0.09090909090909093,0.32085561497326204,0.3636363636363637,0.0,0.12834224598930483,0.09090909090909093,0.2727272727272727,0.0,0.2545454545454546,0.09090909090909093,0.7272727272727273,0.0,0.0,0.0,0.18181818181818185,0.4545454545454545,0.0,0.0,0.15151515151515155,0.0,0.0,0.09090909090909093,0.0,0.0,0.13636363636363638,0.10909090909090911,0.12121212121212123,0.18181818181818185,0.0,0.0,0.2727272727272727,0.0,0.0,0.7272727272727273,0.4545454545454545,0.0,0.0,0.1272727272727273,0.0,0.32015810276679835,0.18181818181818185,0.0,0.2545454545454546,0.0,0.09090909090909093,0.0,0.20363636363636364,0.09090909090909093,0.2727272727272727,0.18181818181818185,0.2770562770562771,0.0,0.10909090909090911,0.1,0.0,0.0,0.0,0.0,0.1038961038961039,0.0
nh0061,0.6666666666666666,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.2222222222222222,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.4666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.2272727272727273,0.16666666666666666,0.0,0.3333333333333333,0.7058823529411764,0.2352941176470588,0.0,0.0,0.303030303030303,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1875,0.0,0.3333333333333333,0.0,0.0,0.5,0.2333333333333333,0.21428571428571425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.39999999999999997,0.1833333333333333,0.0,0.0,0.0,0.0,0.38095238095238093,0.20238095238095238
nh0062,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34090909090909094,0.5,0.29411764705882354,0.5,0.0,0.0,0.25,0.0,0.45454545454545453,0.35,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.4166666666666667,0.25,0.0,0.25,0.25,0.4318181818181818,0.375,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.27499999999999997,0.0,0.0,0.3125,0.0,0.0,0.3035714285714286
nh0063,0.4,0.0,0.0,0.5,0.25,0.2,0.0,0.0,0.08636363636363636,0.0,0.3333333333333333,0.1,0.05,0.25,0.08333333333333334,0.1,1.0,0.3,0.05,0.1,0.0,0.0,0.0,0.1,0.06999999999999999,0.08888888888888889,0.1,0.15,0.5,0.2,0.3857142857142857,0.05263157894736842,0.06666666666666667,0.05,0.5625,0.05,0.05714285714285714,0.2,0.06,0.0,0.1,0.29411764705882354,0.2,0.21176470588235297,0.07058823529411765,0.05,0.05,0.09090909090909091,0.42,0.05,0.2,0.05,0.15,0.1,0.8,0.3,0.16000000000000003,0.0,0.16666666666666669,0.2,0.4083333333333333,0.95,0.25,0.08636363636363636,0.15000000000000002,0.24,0.13333333333333333,0.15,0.0,0.0,0.25,0.05625,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.11739130434782608,0.0,0.25,0.13999999999999999,0.25,0.05,0.1,0.0,0.2,0.1,0.0,0.0761904761904762,0.2,0.12,0.0,0.05263157894736842,0.2,0.0625,0.15,0.05714285714285714,0.12142857142857144
nh0064,0.18181818181818185,0.18181818181818185,0.3409090909090909,0.9090909090909092,0.18181818181818185,1.0,0.0,0.8181818181818182,0.15702479338842978,0.9090909090909092,0.3636363636363636,0.5454545454545454,0.6363636363636364,0.18181818181818185,0.15151515151515155,0.2727272727272727,0.2727272727272727,0.3636363636363637,0.0,0.3636363636363637,0.18181818181818185,0.3636363636363637,0.3636363636363637,0.0,0.1272727272727273,0.16161616161616163,0.0,0.3636363636363637,0.3636363636363637,0.09090909090909093,0.2337662337662338,0.0,0.12121212121212123,0.18181818181818185,0.20454545454545459,0.5454545454545454,0.2077922077922078,0.18181818181818185,0.21818181818181823,0.12396694214876036,0.0,0.0,0.3636363636363637,0.2887700534759358,0.25668449197860965,0.18181818181818185,0.4545454545454545,0.6611570247933886,0.0,0.9090909090909092,0.4545454545454545,0.18181818181818185,0.09090909090909093,0.4545454545454545,0.18181818181818185,0.0,0.29090909090909095,0.4545454545454545,0.7575757575757575,0.09090909090909093,0.21212121212121218,0.6363636363636364,0.0,0.15702479338842978,0.27272727272727276,0.21818181818181823,0.12121212121212123,0.0,0.09090909090909093,0.3636363636363636,0.6363636363636364,0.20454545454545459,0.09090909090909093,0.18181818181818185,0.3636363636363637,0.0,0.0,0.1272727272727273,0.2337662337662338,0.6403162055335967,0.09090909090909093,0.0,0.2545454545454546,0.09090909090909093,0.5454545454545454,0.2727272727272727,0.0,0.09090909090909093,0.9090909090909092,0.0,0.2770562770562771,0.18181818181818185,0.10909090909090911,1.0,0.0,0.09090909090909093,0.6818181818181818,0.0,0.2077922077922078,0.0
nh0065,0.0,0.0,0.0,1.0,0.18181818181818185,0.18181818181818185,0.0,0.0,0.15702479338842978,0.18181818181818185,0.12121212121212123,0.3636363636363637,0.09090909090909093,0.09090909090909093,0.3030303030303031,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.0,0.18181818181818185,0.0,0.09090909090909093,0.0,0.09090909090909093,0.0,0.0,0.0,0.09090909090909093,0.09090909090909093,0.0,0.0,0.0,0.0,0.09090909090909093,0.40909090909090917,0.0,0.0,0.2727272727272727,0.0,0.12396694214876036,0.09090909090909093,0.32085561497326204,0.3636363636363637,0.09625668449197863,0.12834224598930483,0.09090909090909093,0.09090909090909093,0.4958677685950413,0.0,0.09090909090909093,0.2727272727272727,0.09090909090909093,0.09090909090909093,0.0,0.09090909090909093,0.0,0.29090909090909095,0.09090909090909093,0.15151515151515155,0.18181818181818185,0.10606060606060609,0.0,0.3636363636363637,0.0,0.13636363636363638,0.0,0.0,0.0,0.09090909090909093,0.24242424242424246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1168831168831169,0.0,0.0,0.0,0.2545454545454546,0.0,0.0,0.0,0.0,0.09090909090909093,0.09090909090909093,0.0,0.2770562770562771,0.18181818181818185,0.0,0.0,0.0,0.0,0.22727272727272732,0.0,0.0,0.22077922077922085
nh0066,0.6451612903225806,0.12903225806451613,0.16129032258064516,0.4838709677419355,0.2258064516129032,1.0,0.03225806451612903,0.0,0.22287390029325513,0.0,0.2150537634408602,0.3870967741935484,0.0967741935483871,0.3225806451612903,0.26881720430107525,0.12903225806451613,0.3225806451612903,0.0,0.03225806451612903,0.4838709677419355,0.0967741935483871,0.0,0.41935483870967744,0.06451612903225806,0.2258064516129032,0.6881720430107526,0.0,0.12903225806451613,0.25806451612903225,0.16129032258064516,0.1658986175115207,0.1697792869269949,0.2150537634408602,0.0,0.0,0.06451612903225806,0.3317972350230415,0.0,0.07741935483870967,0.08797653958944282,0.03225806451612903,0.11385199240986717,0.06451612903225806,0.03415559772296015,0.5464895635673623,0.12903225806451613,0.06451612903225806,0.2346041055718475,0.04516129032258064,0.12903225806451613,0.06451612903225806,0.12903225806451613,0.0,0.16129032258064516,0.25806451612903225,0.0,0.1032258064516129,0.12903225806451613,0.10752688172043011,0.2258064516129032,0.26344086021505375,0.3548387096774194,0.0,0.0,0.0,0.34838709677419355,0.4301075268817204,0.03225806451612903,0.06451612903225806,0.04301075268817204,0.0967741935483871,0.0,0.03225806451612903,0.16129032258064516,0.41935483870967744,0.06451612903225806,0.03225806451612903,0.18064516129032257,0.24884792626728108,0.1893408134642356,0.0,0.12903225806451613,0.0,0.16129032258064516,0.12903225806451613,0.03225806451612903,0.18064516129032257,0.2258064516129032,0.0967741935483871,0.0,0.14746543778801843,0.12903225806451613,0.07741935483870967,0.14193548387096772,0.1358234295415959,0.12903225806451613,0.12096774193548387,0.03225806451612903,0.07373271889400922,0.1566820276497696
nh0067,0.5833333333333334,0.0,0.10416666666666666,1.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.2333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.375,0.0,0.09523809523809523,0.25,0.0,0.11363636363636365,0.0,0.39215686274509803,0.16666666666666666,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.35,0.0,0.25,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.26666666666666666,0.0,0.0,0.08333333333333333,0.09722222222222222,0.25,0.5833333333333334,0.0,0.0,0.3,0.0,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.0,0.1875,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.35,0.10714285714285712,0.0,0.16666666666666666,0.0,0.11666666666666665,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3125,0.08333333333333333,0.0,0.0
nh0068,0.1875,0.0,0.3125,1.0,0.4375,0.1875,0.1875,0.6875,0.32386363636363635,0.0,0.25,0.4375,0.3125,0.375,0.10416666666666667,0.0,0.8125,0.375,0.5,0.25,0.0625,0.5,0.0,0.1875,0.0,0.0,0.0625,0.0625,0.4375,0.125,0.0,0.0,0.08333333333333333,0.0625,0.703125,0.0625,0.07142857142857142,0.1875,0.075,0.0,0.125,0.4411764705882353,0.25,0.0,0.0,0.0,0.0625,0.11363636363636363,0.175,0.1875,0.0625,0.0,0.0,0.0625,0.6875,0.1875,0.0,0.0,0.0,0.0,0.0,0.875,0.0625,0.0,0.1875,0.075,0.0,0.1875,0.5625,0.16666666666666666,0.0,0.0,0.0625,0.375,0.25,0.1875,0.0625,0.26249999999999996,0.0,0.0,0.0625,0.0625,0.175,0.0,0.0,0.0,0.06999999999999999,0.25,0.0,0.125,0.19047619047619047,0.0,0.22499999999999998,0.06874999999999999,0.0,0.3125,0.390625,0.1875,0.0,0.22767857142857145
nh0069,0.8,0.0,0.2,0.68,0.44,0.24,0.08,0.12,0.27636363636363637,0.16,0.10666666666666666,0.32,0.08,0.08,0.33333333333333337,0.04,0.52,0.2,0.68,0.64,0.4,0.52,0.08,0.48,0.27999999999999997,0.35555555555555557,0.24,0.08,0.56,0.16,0.10285714285714286,0.042105263157894736,0.21333333333333332,0.16,0.72,0.24,0.3657142857142857,0.6,0.096,0.32727272727272727,0.4,0.09411764705882353,0.08,0.0,0.11294117647058823,0.24,0.16,0.43636363636363634,0.33599999999999997,0.24,1.0,0.08,0.24,0.16,0.68,0.4,0.256,0.04,0.46666666666666673,0.56,0.0,0.4,0.16,0.5527272727272727,0.6000000000000001,0.336,0.05333333333333333,0.52,0.36,0.48,0.6,0.72,0.12,0.52,0.8,0.0,0.28,0.44799999999999995,0.10285714285714286,0.14086956521739127,0.0,0.0,0.504,0.08,0.12,0.28,0.0448,0.12,0.0,0.12,0.2438095238095238,0.68,0.8160000000000001,0.088,0.042105263157894736,0.08,0.1,0.08,0.5942857142857143,0.2914285714285714
nh0070,0.25,0.08333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,0.4166666666666667,0.0,0.8333333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.4166666666666667,0.0,0.0,0.0,0.14814814814814814,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.08771929824561403,0.0,0.08333333333333333,0.1875,0.0,0.0,0.16666666666666666,0.3,0.4545454545454546,0.08333333333333333,0.39215686274509803,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.2333333333333333,0.0,0.5,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.1388888888888889,0.08333333333333333,0.0,0.0,0.0,0.14393939393939392,0.125,0.0,0.2222222222222222,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.0,0.0,0.08333333333333333,0.5833333333333334,0.0,0.0,0.2333333333333333,0.0,0.09782608695652173,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.09333333333333332,0.16666666666666666,0.0,0.0,0.0,0.25,0.09999999999999999,0.0,0.08771929824561403,0.16666666666666666,0.10416666666666666,0.16666666666666666,0.0,0.0
nh0071,0.2857142857142857,0.14285714285714285,0.0,1.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.25396825396825395,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,0.3007518796992481,0.19047619047619047,0.0,0.3214285714285714,0.0,0.48979591836734687,0.14285714285714285,0.3428571428571428,0.0,0.5714285714285714,0.1680672268907563,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.19999999999999998,0.14285714285714285,0.7142857142857143,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.24675324675324675,0.0,0.5142857142857142,0.7619047619047619,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.19999999999999998,0.0,0.16770186335403725,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.15999999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3007518796992481,0.14285714285714285,0.0,0.0,0.0,0.0
nh0072,0.1935483870967742,0.12903225806451613,0.0,1.0,0.41935483870967744,0.3225806451612903,0.0,0.1935483870967742,0.11143695014662756,0.06451612903225806,0.3440860215053763,0.3225806451612903,0.03225806451612903,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.1935483870967742,0.41935483870967744,0.0,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.04516129032258064,0.05734767025089605,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.0,0.08602150537634408,0.25806451612903225,0.0,0.06451612903225806,0.03686635944700461,0.0,0.038709677419354833,0.0,0.0967741935483871,0.11385199240986717,0.25806451612903225,0.03415559772296015,0.13662239089184058,0.06451612903225806,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.03225806451612903,0.1935483870967742,0.2903225806451613,0.36129032258064514,0.16129032258064516,0.0,0.06451612903225806,0.0,0.1935483870967742,0.0,0.0,0.04838709677419355,0.038709677419354833,0.04301075268817204,0.16129032258064516,0.12903225806451613,0.17204301075268816,0.0967741935483871,0.0,0.03225806451612903,0.1935483870967742,0.1935483870967742,0.0967741935483871,0.03225806451612903,0.13548387096774192,0.08294930875576036,0.07573632538569423,0.12903225806451613,0.0,0.13548387096774192,0.03225806451612903,0.0,0.0967741935483871,0.03612903225806451,0.12903225806451613,0.06451612903225806,0.1935483870967742,0.09831029185867894,0.25806451612903225,0.30967741935483867,0.0,0.0,0.0,0.20161290322580644,0.5161290322580645,0.18433179723502302,0.0
nh0073,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1919191919191919,1.0,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,0.18518518518518517,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.15555555555555553,0.19753086419753085,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14285714285714282,0.0,0.14814814814814814,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.15686274509803919,0.1111111111111111,0.2222222222222222,0.404040404040404,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.17777777777777778,0.0,0.18518518518518517,0.0,0.12962962962962962,0.0,0.1111111111111111,0.0,0.0,0.13333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.13043478260869562,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.12698412698412698,0.13492063492063494
nh0074,0.75,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.35,0.0,0.25,0.0,0.0,0.0,0.3214285714285714,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.3,0.34090909090909094,0.0,0.29411764705882354,0.0,0.0,0.3529411764705882,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3333333333333333,0.0,0.0,0.0,0.0,0.5625,0.0,0.75,0.25,0.0,0.0,0.0,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.38095238095238093,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh0075,0.3333333333333333,0.0,0.41666666666666663,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh0076,0.0,0.0,0.10416666666666666,0.9166666666666666,1.0,0.5,0.0,0.25,0.28787878787878785,0.0,0.0,0.3333333333333333,0.25,0.25,0.5555555555555556,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.0,0.08333333333333333,0.25,0.0,0.0,0.08333333333333333,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.375,0.16666666666666666,0.2857142857142857,0.0,0.0,0.11363636363636365,0.08333333333333333,0.29411764705882354,0.0,0.0,0.1176470588235294,0.08333333333333333,0.0,0.303030303030303,0.11666666666666665,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.26666666666666666,0.25,0.1388888888888889,0.4166666666666667,0.0,0.16666666666666666,0.0,0.8636363636363636,0.375,0.0,0.1111111111111111,0.3333333333333333,0.08333333333333333,0.1111111111111111,0.5833333333333334,0.375,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.10714285714285712,0.19565217391304346,0.08333333333333333,0.3333333333333333,0.2333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.19999999999999998,0.1833333333333333,0.0,0.08333333333333333,0.10416666666666666,0.08333333333333333,0.09523809523809523,0.20238095238095238
nh0077,0.75,0.0625,0.15625,0.6875,0.5,0.25,0.0,0.0625,0.0,0.0,0.5833333333333333,0.1875,0.125,0.5625,0.20833333333333334,0.0625,0.4375,0.1875,0.0625,0.125,0.0,0.0,0.0,0.0625,0.0,0.2222222222222222,0.0625,0.0,0.1875,0.0,0.08035714285714285,0.0,0.08333333333333333,0.125,0.140625,0.125,0.07142857142857142,0.0,0.0,0.08522727272727273,0.25,0.07352941176470588,0.5,0.3970588235294118,0.0,0.125,0.0625,0.11363636363636363,0.175,0.125,0.0625,0.0625,0.0625,0.0625,0.8125,0.25,0.30000000000000004,0.125,0.10416666666666667,0.1875,0.0,1.0,0.0,0.10795454545454546,0.1875,0.15,0.41666666666666663,0.25,0.0625,0.16666666666666666,0.25,0.0703125,0.125,0.4375,0.1875,0.0,0.0625,0.0875,0.1607142857142857,0.1467391304347826,0.0,0.1875,0.0875,0.25,0.0625,0.1875,0.0,0.25,0.5625,0.25,0.0,0.1875,0.15,0.06874999999999999,0.0,0.3125,0.3125,0.0625,0.0,0.0
nh0078,0.3333333333333333,0.0,0.0,1.0,0.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.1111111111111111,0.0,0.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.0,0.0,0.15555555555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.12698412698412698,0.1111111111111111,0.0,0.0,0.4444444444444444,0.13071895424836602,0.0,0.0,0.4705882352941176,0.0,0.0,0.0,0.15555555555555553,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.1111111111111111,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.0,0.0,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.15555555555555553,0.14285714285714282,0.0,0.2222222222222222,0.0,0.4666666666666666,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh0079,0.75,0.0,0.0,1.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.2857142857142857,0.25,0.3,0.34090909090909094,0.25,0.8823529411764706,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.25,0.75,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.28125,0.0,0.25,0.75,0.0,0.0,0.35,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0
nh0080,0.375,0.125,0.0,0.75,0.375,0.0,0.125,0.25,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.125,1.0,0.5,0.375,0.375,0.0,0.0,0.0,0.125,0.175,0.0,0.625,0.5,0.75,0.875,0.6428571428571428,0.0,1.0,0.0,0.28125,0.0,0.0,0.375,0.3,0.34090909090909094,0.0,0.29411764705882354,0.25,0.0,0.0,0.0,0.0,0.45454545454545453,0.175,0.0,0.375,0.0,0.0,0.125,0.625,0.25,0.2,0.125,0.625,0.0,0.2916666666666667,0.25,0.375,0.2159090909090909,0.1875,0.6,0.3333333333333333,0.375,0.25,0.0,0.0,0.0,0.0,0.75,0.875,0.25,0.125,0.0,0.1607142857142857,0.5869565217391304,0.25,0.0,0.35,0.25,0.0,0.5,0.5599999999999999,0.5,0.125,0.125,0.0,0.0,0.0,0.13749999999999998,0.0,0.125,0.0,0.0,0.0,0.1517857142857143
nh0081,0.7142857142857143,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.4935064935064935,0.0,0.38095238095238093,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.6015037593984962,0.19047619047619047,0.14285714285714285,0.0,0.0,0.16326530612244897,0.0,0.5142857142857142,0.19480519480519481,0.14285714285714285,0.1680672268907563,0.0,0.0,0.0,0.2857142857142857,0.0,0.2597402597402597,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.22857142857142856,0.0,0.0,0.0,1.0,0.42857142857142855,0.2857142857142857,0.4935064935064935,0.0,0.0,0.7619047619047619,0.42857142857142855,0.7142857142857143,0.19047619047619047,0.0,0.3214285714285714,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,1.0,0.18367346938775508,0.0,0.8571428571428571,0.0,0.0,0.42857142857142855,0.0,0.0,0.31999999999999995,0.2857142857142857,0.42857142857142855,0.0,0.4353741496598639,0.0,0.0,0.1571428571428571,0.6015037593984962,0.2857142857142857,0.17857142857142855,0.0,0.32653061224489793,0.0
